query,dish_name,label
pav bhaji main course,pav bhaji,1
pav bhaji main course,veg kolhapuri,0
pav bhaji main course,kadhi pakoda,0
pav bhaji main course,biryani,0
pav bhaji main course,copra paak,0
pav bhaji main course,currivepillai sadam,0
pav bhaji main course,maach jhol,0
pav bhaji main course,papad,0
maharashtra pav bhaji,pav bhaji,1
maharashtra pav bhaji,chicken tikka masala,0
maharashtra pav bhaji,idli,0
maharashtra pav bhaji,vada,0
maharashtra pav bhaji,bhatura,0
maharashtra pav bhaji,puttu,0
maharashtra pav bhaji,prawn malai curry,0
maharashtra pav bhaji,kothamali sadam,0
teekha pav bhaji,pav bhaji,1
teekha pav bhaji,sev tameta,0
teekha pav bhaji,khorisa,0
teekha pav bhaji,ghevar,0
teekha pav bhaji,shrikhand,0
teekha pav bhaji,bhindi masala,0
teekha pav bhaji,muthiya,0
teekha pav bhaji,hando guri,0
puri bhaji,puri bhaji,1
puri bhaji,sutar feni,0
puri bhaji,pinaca,0
puri bhaji,muthiya,0
puri bhaji,shukto,0
puri bhaji,chapati,0
puri bhaji,samosa,0
puri bhaji,bebinca,0
spicy puri bhaji,puri bhaji,1
spicy puri bhaji,pindi chana,0
spicy puri bhaji,vegetable jalfrezi,0
spicy puri bhaji,paniyaram,0
spicy puri bhaji,undhiyu,0
spicy puri bhaji,veg kolhapuri,0
spicy puri bhaji,shrikhand,0
spicy puri bhaji,bajri no rotlo,0
maharashtra puri bhaji,puri bhaji,1
maharashtra puri bhaji,koldil duck,0
maharashtra puri bhaji,lilva kachori,0
maharashtra puri bhaji,vada,0
maharashtra puri bhaji,sev khamani,0
maharashtra puri bhaji,samosa,0
maharashtra puri bhaji,turiya patra vatana sabji,0
maharashtra puri bhaji,chhena poda,0
aloo puri bhaji,puri bhaji,1
aloo puri bhaji,daal dhokli,0
aloo puri bhaji,patra,0
aloo puri bhaji,chakali,0
aloo puri bhaji,poriyal,0
aloo puri bhaji,koldil duck,0
aloo puri bhaji,sandige,0
aloo puri bhaji,thepla,0
puri bhaji main course,puri bhaji,1
puri bhaji main course,koshimbir,0
puri bhaji main course,paruppu sadam,0
puri bhaji main course,kaara kozhambu,0
puri bhaji main course,chana masala,0
puri bhaji main course,sohan papdi,0
puri bhaji main course,rasam,0
puri bhaji main course,kalakand,0
teekha puri bhaji,puri bhaji,1
teekha puri bhaji,kombdi vade,0
teekha puri bhaji,idiappam,0
teekha puri bhaji,sev khamani,0
teekha puri bhaji,chicken tikka,0
teekha puri bhaji,shrikhand,0
teekha puri bhaji,khorisa,0
teekha puri bhaji,luchi,0
teekha sabudana khichadi,sabudana khichadi,1
teekha sabudana khichadi,churma ladoo,0
teekha sabudana khichadi,turiya patra vatana sabji,0
teekha sabudana khichadi,pav bhaji,0
teekha sabudana khichadi,alu pitika,0
teekha sabudana khichadi,samosa,0
teekha sabudana khichadi,anarsa,0
teekha sabudana khichadi,papadum,0
sabudana khichadi,sabudana khichadi,1
sabudana khichadi,modak,0
sabudana khichadi,currivepillai sadam,0
sabudana khichadi,keri no ras,0
sabudana khichadi,biryani,0
sabudana khichadi,surnoli,0
sabudana khichadi,jeera aloo,0
sabudana khichadi,kos kootu,0
maharashtra sabudana khichadi,sabudana khichadi,1
maharashtra sabudana khichadi,vada,0
maharashtra sabudana khichadi,ghevar,0
maharashtra sabudana khichadi,chorafali,0
maharashtra sabudana khichadi,bhakri,0
maharashtra sabudana khichadi,thepla,0
maharashtra sabudana khichadi,surnoli,0
maharashtra sabudana khichadi,handwo,0
sabudana khichadi snack,sabudana khichadi,1
sabudana khichadi snack,upma,0
sabudana khichadi snack,daal baati churma,0
sabudana khichadi snack,papadum,0
sabudana khichadi snack,boondi,0
sabudana khichadi snack,pattor,0
sabudana khichadi snack,vada,0
sabudana khichadi snack,lilva kachori,0
raw peanuts sabudana khichadi,sabudana khichadi,1
raw peanuts sabudana khichadi,bombil fry,0
raw peanuts sabudana khichadi,mahim halwa,0
raw peanuts sabudana khichadi,handwo,0
raw peanuts sabudana khichadi,bhatura,0
raw peanuts sabudana khichadi,bhindi masala,0
raw peanuts sabudana khichadi,mohanthal,0
raw peanuts sabudana khichadi,balu shahi,0
spicy sabudana khichadi,sabudana khichadi,1
spicy sabudana khichadi,copra paak,0
spicy sabudana khichadi,masor tenga,0
spicy sabudana khichadi,khandvi,0
spicy sabudana khichadi,uttapam,0
spicy sabudana khichadi,alu pitika,0
spicy sabudana khichadi,muthiya,0
spicy sabudana khichadi,rajma chaval,0
gujarat sev khamani,sev khamani,1
gujarat sev khamani,methi na gota,0
gujarat sev khamani,dal makhani,0
gujarat sev khamani,kootu,0
gujarat sev khamani,kolim jawla,0
gujarat sev khamani,pindi chana,0
gujarat sev khamani,dudhi halwa,0
gujarat sev khamani,dal tadka,0
khaman sev khamani,sev khamani,1
khaman sev khamani,shukto,0
khaman sev khamani,karela bharta,0
khaman sev khamani,kumol sawul,0
khaman sev khamani,bora sawul,0
khaman sev khamani,kachori,0
khaman sev khamani,dosa,0
khaman sev khamani,dalithoy,0
sev khamani,sev khamani,1
sev khamani,galho,0
sev khamani,daal puri,0
sev khamani,poriyal,0
sev khamani,kootu,0
sev khamani,daal dhokli,0
sev khamani,tandoori chicken,0
sev khamani,lyangcha,0
spicy sev khamani,sev khamani,1
spicy sev khamani,poha,0
spicy sev khamani,mohanthal,0
spicy sev khamani,dudhi halwa,0
spicy sev khamani,lauki ki subji,0
spicy sev khamani,bilahi maas,0
spicy sev khamani,dal tadka,0
spicy sev khamani,pachadi,0
teekha sev khamani,sev khamani,1
teekha sev khamani,sattu ki roti,0
teekha sev khamani,turiya patra vatana sabji,0
teekha sev khamani,bebinca,0
teekha sev khamani,fara,0
teekha sev khamani,sambar,0
teekha sev khamani,thalipeeth,0
teekha sev khamani,palak paneer,0
sev khamani main course,sev khamani,1
sev khamani main course,karela bharta,0
sev khamani main course,pachadi,0
sev khamani main course,patra,0
sev khamani main course,paniyaram,0
sev khamani main course,turiya patra vatana sabji,0
sev khamani main course,thayir sadam,0
sev khamani main course,kakinada khaja,0
spicy sev tameta,sev tameta,1
spicy sev tameta,aloo shimla mirch,0
spicy sev tameta,aloo tikki,0
spicy sev tameta,pani pitha,0
spicy sev tameta,bhatura,0
spicy sev tameta,masala dosa,0
spicy sev tameta,coconut vadi,0
spicy sev tameta,pork bharta,0
sev sev tameta,sev tameta,1
sev sev tameta,black rice,0
sev sev tameta,pattor,0
sev sev tameta,patra,0
sev sev tameta,makki di roti sarson da saag,0
sev sev tameta,bhakri,0
sev sev tameta,kachori,0
sev sev tameta,shrikhand,0
sev tameta,sev tameta,1
sev tameta,lauki ke kofte,0
sev tameta,fara,0
sev tameta,mushroom matar,0
sev tameta,chorafali,0
sev tameta,theeyal,0
sev tameta,gud papdi,0
sev tameta,poornalu,0
teekha sev tameta,sev tameta,1
teekha sev tameta,makki di roti sarson da saag,0
teekha sev tameta,tandoori fish tikka,0
teekha sev tameta,chingri bhape,0
teekha sev tameta,dahi vada,0
teekha sev tameta,puri bhaji,0
teekha sev tameta,puttu,0
teekha sev tameta,turiya patra vatana sabji,0
gujarat sev tameta,sev tameta,1
gujarat sev tameta,chana masala,0
gujarat sev tameta,poha,0
gujarat sev tameta,bisi bele bath,0
gujarat sev tameta,chicken tikka,0
gujarat sev tameta,keerai poriyal,0
gujarat sev tameta,masor koni,0
gujarat sev tameta,khar,0
sev tameta main course,sev tameta,1
sev tameta main course,pani pitha,0
sev tameta main course,chorafali,0
sev tameta main course,handwo,0
sev tameta main course,uttapam,0
sev tameta main course,saath,0
sev tameta main course,bebinca,0
sev tameta main course,keerai masiyal,0
gujarat namakpara,namakpara,1
gujarat namakpara,chikki,0
gujarat namakpara,dosa,0
gujarat namakpara,bisi bele bath,0
gujarat namakpara,mag dhokli,0
gujarat namakpara,dhokla,0
gujarat namakpara,handwo,0
gujarat namakpara,mohanthal,0
namakpara snack,namakpara,1
namakpara snack,attu,0
namakpara snack,mushroom matar,0
namakpara snack,dudhi halwa,0
namakpara snack,sutar feni,0
namakpara snack,patra,0
namakpara snack,kombdi vade,0
namakpara snack,bajri no rotlo,0
teekha namakpara,namakpara,1
teekha namakpara,paravannam,0
teekha namakpara,tandoori chicken,0
teekha namakpara,bombil fry,0
teekha namakpara,chikki,0
teekha namakpara,daal dhokli,0
teekha namakpara,jeera aloo,0
teekha namakpara,avial,0
wheat flour namakpara,namakpara,1
wheat flour namakpara,butter chicken,0
wheat flour namakpara,koldil chicken,0
wheat flour namakpara,masala dosa,0
wheat flour namakpara,sohan papdi,0
wheat flour namakpara,jeera aloo,0
wheat flour namakpara,alu pitika,0
wheat flour namakpara,mihidana,0
namakpara,namakpara,1
namakpara,koshambri,0
namakpara,tandoori fish tikka,0
namakpara,galho,0
namakpara,koshimbir,0
namakpara,kadhi pakoda,0
namakpara,amti,0
namakpara,black rice,0
spicy namakpara,namakpara,1
spicy namakpara,uttapam,0
spicy namakpara,chikki,0
spicy namakpara,daal puri,0
spicy namakpara,laapsi,0
spicy namakpara,sambar,0
spicy namakpara,methi na gota,0
spicy namakpara,kothamali sadam,0
sukhdi,sukhdi,1
sukhdi,mysore pak,0
sukhdi,mawa bati,0
sukhdi,panjeeri,0
sukhdi,chorafali,0
sukhdi,singori,0
sukhdi,shahi tukra,0
sukhdi,patra,0
whole wheat flour sukhdi,sukhdi,1
whole wheat flour sukhdi,dalithoy,0
whole wheat flour sukhdi,pithe,0
whole wheat flour sukhdi,pongal,0
whole wheat flour sukhdi,mahim halwa,0
whole wheat flour sukhdi,namakpara,0
whole wheat flour sukhdi,sev tameta,0
whole wheat flour sukhdi,makki di roti sarson da saag,0
sweet sukhdi,sukhdi,1
sweet sukhdi,kombdi vade,0
sweet sukhdi,unni appam,0
sweet sukhdi,bebinca,0
sweet sukhdi,vindaloo,0
sweet sukhdi,payokh,0
sweet sukhdi,halvasan,0
sweet sukhdi,sev khamani,0
meetha sukhdi,sukhdi,1
meetha sukhdi,kheer sagar,0
meetha sukhdi,khakhra,0
meetha sukhdi,amti,0
meetha sukhdi,mahim halwa,0
meetha sukhdi,anarsa,0
meetha sukhdi,pithe,0
meetha sukhdi,haq maas,0
sukhdi dessert,sukhdi,1
sukhdi dessert,muthiya,0
sukhdi dessert,anarsa,0
sukhdi dessert,sohan papdi,0
sukhdi dessert,lilva kachori,0
sukhdi dessert,pav bhaji,0
sukhdi dessert,undhiyu,0
sukhdi dessert,pattor,0
maharashtra sukhdi,sukhdi,1
maharashtra sukhdi,shahi tukra,0
maharashtra sukhdi,daal baati churma,0
maharashtra sukhdi,mishti chholar dal,0
maharashtra sukhdi,chikki,0
maharashtra sukhdi,dharwad pedha,0
maharashtra sukhdi,khakhra,0
maharashtra sukhdi,lassi,0
spicy surnoli,surnoli,1
spicy surnoli,vada,0
spicy surnoli,khandvi,0
spicy surnoli,chicken tikka masala,0
spicy surnoli,coconut vadi,0
spicy surnoli,chikki,0
spicy surnoli,sukhdi,0
spicy surnoli,laddu,0
surnoli,surnoli,1
surnoli,basundi,0
surnoli,kumol sawul,0
surnoli,shrikhand,0
surnoli,aloo shimla mirch,0
surnoli,churma ladoo,0
surnoli,galho,0
surnoli,pootharekulu,0
surnoli snack,surnoli,1
surnoli snack,patra,0
surnoli snack,sattu ki roti,0
surnoli snack,vindaloo,0
surnoli snack,kumol sawul,0
surnoli snack,chicken razala,0
surnoli snack,copra paak,0
surnoli snack,singori,0
teekha surnoli,surnoli,1
teekha surnoli,bhatura,0
teekha surnoli,laapsi,0
teekha surnoli,mushroom do pyaza,0
teekha surnoli,bhindi masala,0
teekha surnoli,makki di roti sarson da saag,0
teekha surnoli,pesarattu,0
teekha surnoli,kheer,0
rice flakes surnoli,surnoli,1
rice flakes surnoli,jeera aloo,0
rice flakes surnoli,sev khamani,0
rice flakes surnoli,shankarpali,0
rice flakes surnoli,chorafali,0
rice flakes surnoli,rasam,0
rice flakes surnoli,prawn malai curry,0
rice flakes surnoli,methi na gota,0
maharashtra surnoli,surnoli,1
maharashtra surnoli,khichdi,0
maharashtra surnoli,thalipeeth,0
maharashtra surnoli,dosa,0
maharashtra surnoli,chicken tikka masala,0
maharashtra surnoli,saath,0
maharashtra surnoli,rajma chaval,0
maharashtra surnoli,chhena jalebi,0
whole wheat flour thalipeeth,thalipeeth,1
whole wheat flour thalipeeth,koldil duck,0
whole wheat flour thalipeeth,kutchi dabeli,0
whole wheat flour thalipeeth,chikki,0
whole wheat flour thalipeeth,undhiyu,0
whole wheat flour thalipeeth,bhindi masala,0
whole wheat flour thalipeeth,beef fry,0
whole wheat flour thalipeeth,bhatura,0
thalipeeth,thalipeeth,1
thalipeeth,sambar,0
thalipeeth,mushroom do pyaza,0
thalipeeth,navrattan korma,0
thalipeeth,naan,0
thalipeeth,gatta curry,0
thalipeeth,pork bharta,0
thalipeeth,til pitha,0
maharashtra thalipeeth,thalipeeth,1
maharashtra thalipeeth,mushroom matar,0
maharashtra thalipeeth,modak,0
maharashtra thalipeeth,halvasan,0
maharashtra thalipeeth,idiappam,0
maharashtra thalipeeth,saath,0
maharashtra thalipeeth,farsi puri,0
maharashtra thalipeeth,laapsi,0
teekha thalipeeth,thalipeeth,1
teekha thalipeeth,galho,0
teekha thalipeeth,muthiya,0
teekha thalipeeth,lauki ke kofte,0
teekha thalipeeth,aloo methi,0
teekha thalipeeth,attu,0
teekha thalipeeth,lilva kachori,0
teekha thalipeeth,pinaca,0
thalipeeth main course,thalipeeth,1
thalipeeth main course,khichu,0
thalipeeth main course,mohanthal,0
thalipeeth main course,aloo gobi,0
thalipeeth main course,sheera,0
thalipeeth main course,bengena pitika,0
thalipeeth main course,keri no ras,0
thalipeeth main course,lyangcha,0
spicy thalipeeth,thalipeeth,1
spicy thalipeeth,zunka,0
spicy thalipeeth,mishti chholar dal,0
spicy thalipeeth,boondi,0
spicy thalipeeth,bhatura,0
spicy thalipeeth,chole bhature,0
spicy thalipeeth,papadum,0
spicy thalipeeth,bisi bele bath,0
undhiyu,undhiyu,1
undhiyu,keerai masiyal,0
undhiyu,koshimbir,0
undhiyu,beef fry,0
undhiyu,fara,0
undhiyu,copra paak,0
undhiyu,lilva kachori,0
undhiyu,palak paneer,0
gujarat undhiyu,undhiyu,1
gujarat undhiyu,palak paneer,0
gujarat undhiyu,pindi chana,0
gujarat undhiyu,lauki ke kofte,0
gujarat undhiyu,khandvi,0
gujarat undhiyu,pakhala,0
gujarat undhiyu,papad,0
gujarat undhiyu,dosa,0
sweet potato undhiyu,undhiyu,1
sweet potato undhiyu,farsi puri,0
sweet potato undhiyu,paniyaram,0
sweet potato undhiyu,khorisa,0
sweet potato undhiyu,masor koni,0
sweet potato undhiyu,shahi paneer,0
sweet potato undhiyu,koldil duck,0
sweet potato undhiyu,paravannam,0
undhiyu main course,undhiyu,1
undhiyu main course,kothamali sadam,0
undhiyu main course,upma,0
undhiyu main course,chevdo,0
undhiyu main course,papadum,0
undhiyu main course,luchi,0
undhiyu main course,dhondas,0
undhiyu main course,ghooghra,0
teekha undhiyu,undhiyu,1
teekha undhiyu,copra paak,0
teekha undhiyu,chole bhature,0
teekha undhiyu,brown rice,0
teekha undhiyu,mohanthal,0
teekha undhiyu,karela bharta,0
teekha undhiyu,khar,0
teekha undhiyu,paneer butter masala,0
spicy undhiyu,undhiyu,1
spicy undhiyu,khandvi,0
spicy undhiyu,daal puri,0
spicy undhiyu,dhokla,0
spicy undhiyu,keerai sadam,0
spicy undhiyu,koldil chicken,0
spicy undhiyu,paruppu sadam,0
spicy undhiyu,keerai masiyal,0
spicy veg kolhapuri,veg kolhapuri,1
spicy veg kolhapuri,konir dom,0
spicy veg kolhapuri,dosa,0
spicy veg kolhapuri,kachori,0
spicy veg kolhapuri,red rice,0
spicy veg kolhapuri,obbattu holige,0
spicy veg kolhapuri,kombdi vade,0
spicy veg kolhapuri,misti doi,0
maharashtra veg kolhapuri,veg kolhapuri,1
maharashtra veg kolhapuri,koshimbir,0
maharashtra veg kolhapuri,vindaloo,0
maharashtra veg kolhapuri,avial,0
maharashtra veg kolhapuri,khakhra,0
maharashtra veg kolhapuri,chakali,0
maharashtra veg kolhapuri,gatta curry,0
maharashtra veg kolhapuri,rasabali,0
teekha veg kolhapuri,veg kolhapuri,1
teekha veg kolhapuri,shukto,0
teekha veg kolhapuri,masor tenga,0
teekha veg kolhapuri,mag dhokli,0
teekha veg kolhapuri,poha,0
teekha veg kolhapuri,sattu ki roti,0
teekha veg kolhapuri,rajma chaval,0
teekha veg kolhapuri,rasam,0
veg kolhapuri main course,veg kolhapuri,1
veg kolhapuri main course,laapsi,0
veg kolhapuri main course,biryani,0
veg kolhapuri main course,avial,0
veg kolhapuri main course,attu,0
veg kolhapuri main course,shankarpali,0
veg kolhapuri main course,papadum,0
veg kolhapuri main course,mag dhokli,0
veg kolhapuri,veg kolhapuri,1
veg kolhapuri,biryani,0
veg kolhapuri,bora sawul,0
veg kolhapuri,kadai paneer,0
veg kolhapuri,koshambri,0
veg kolhapuri,kofta,0
veg kolhapuri,doodhpak,0
veg kolhapuri,kaara kozhambu,0
gobi veg kolhapuri,veg kolhapuri,1
gobi veg kolhapuri,keerai sadam,0
gobi veg kolhapuri,puli sadam,0
gobi veg kolhapuri,pakhala,0
gobi veg kolhapuri,kadhi pakoda,0
gobi veg kolhapuri,rongi,0
gobi veg kolhapuri,churma ladoo,0
gobi veg kolhapuri,pongal,0
goa vindaloo,vindaloo,1
goa vindaloo,thalipeeth,0
goa vindaloo,kachori,0
goa vindaloo,anarsa,0
goa vindaloo,navrattan korma,0
goa vindaloo,chevdo,0
goa vindaloo,keerai sadam,0
goa vindaloo,rabri,0
vindaloo main course,vindaloo,1
vindaloo main course,kofta,0
vindaloo main course,kuzhakkattai,0
vindaloo main course,mahim halwa,0
vindaloo main course,sutar feni,0
vindaloo main course,sukhdi,0
vindaloo main course,chevdo,0
vindaloo main course,kulfi falooda,0
teekha vindaloo,vindaloo,1
teekha vindaloo,copra paak,0
teekha vindaloo,pakhala,0
teekha vindaloo,idli,0
teekha vindaloo,misi roti,0
teekha vindaloo,konir dom,0
teekha vindaloo,surnoli,0
teekha vindaloo,balu shahi,0
vindaloo,vindaloo,1
vindaloo,undhiyu,0
vindaloo,chana masala,0
vindaloo,fara,0
vindaloo,handwo,0
vindaloo,bebinca,0
vindaloo,kombdi vade,0
vindaloo,keerai kootu,0
spicy vindaloo,vindaloo,1
spicy vindaloo,koldil chicken,0
spicy vindaloo,khichdi,0
spicy vindaloo,black rice,0
spicy vindaloo,paruppu sadam,0
spicy vindaloo,masor tenga,0
spicy vindaloo,sukhdi,0
spicy vindaloo,kaara kozhambu,0
chicken vindaloo,vindaloo,1
chicken vindaloo,mishti chholar dal,0
chicken vindaloo,chana masala,0
chicken vindaloo,dhokla,0
chicken vindaloo,halvasan,0
chicken vindaloo,makki di roti sarson da saag,0
chicken vindaloo,paniyaram,0
chicken vindaloo,palathalikalu,0
spicy lilva kachori,lilva kachori,1
spicy lilva kachori,shahi paneer,0
spicy lilva kachori,kansar,0
spicy lilva kachori,sambar,0
spicy lilva kachori,thalipeeth,0
spicy lilva kachori,jeera aloo,0
spicy lilva kachori,dhondas,0
spicy lilva kachori,chicken varuval,0
lilva kachori snack,lilva kachori,1
lilva kachori snack,jeera aloo,0
lilva kachori snack,pinaca,0
lilva kachori snack,doodhpak,0
lilva kachori snack,dal tadka,0
lilva kachori snack,sev khamani,0
lilva kachori snack,idiappam,0
lilva kachori snack,obbattu holige,0
lilva kachori,lilva kachori,1
lilva kachori,puri bhaji,0
lilva kachori,litti chokha,0
lilva kachori,chorafali,0
lilva kachori,zunka,0
lilva kachori,kolim jawla,0
lilva kachori,dahi vada,0
lilva kachori,rajma chaval,0
teekha lilva kachori,lilva kachori,1
teekha lilva kachori,khandvi,0
teekha lilva kachori,turiya patra vatana sabji,0
teekha lilva kachori,shrikhand,0
teekha lilva kachori,kumol sawul,0
teekha lilva kachori,bhatura,0
teekha lilva kachori,bombil fry,0
teekha lilva kachori,kheer sagar,0
green garlic chutney lilva kachori,lilva kachori,1
green garlic chutney lilva kachori,kansar,0
green garlic chutney lilva kachori,keerai kootu,0
green garlic chutney lilva kachori,methi na gota,0
green garlic chutney lilva kachori,zunka,0
green garlic chutney lilva kachori,chorafali,0
green garlic chutney lilva kachori,haq maas,0
green garlic chutney lilva kachori,luchi,0
gujarat lilva kachori,lilva kachori,1
gujarat lilva kachori,koshimbir,0
gujarat lilva kachori,sohan papdi,0
gujarat lilva kachori,mushroom do pyaza,0
gujarat lilva kachori,chicken tikka masala,0
gujarat lilva kachori,masor tenga,0
gujarat lilva kachori,masala dosa,0
gujarat lilva kachori,keerai kootu,0
spicy mag dhokli,mag dhokli,1
spicy mag dhokli,sattu ki roti,0
spicy mag dhokli,sabudana khichadi,0
spicy mag dhokli,khakhra,0
spicy mag dhokli,masor tenga,0
spicy mag dhokli,uttapam,0
spicy mag dhokli,chakali,0
spicy mag dhokli,sohan halwa,0
teekha mag dhokli,mag dhokli,1
teekha mag dhokli,methi na gota,0
teekha mag dhokli,sukhdi,0
teekha mag dhokli,dudhi halwa,0
teekha mag dhokli,maach jhol,0
teekha mag dhokli,sohan papdi,0
teekha mag dhokli,kofta,0
teekha mag dhokli,churma ladoo,0
mag dhokli,mag dhokli,1
mag dhokli,zunka,0
mag dhokli,chakali,0
mag dhokli,bhakri,0
mag dhokli,attu,0
mag dhokli,kaara kozhambu,0
mag dhokli,khichu,0
mag dhokli,shukto,0
mag dhokli snack,mag dhokli,1
mag dhokli snack,vegetable jalfrezi,0
mag dhokli snack,aloo matar,0
mag dhokli snack,sev khamani,0
mag dhokli snack,rasam,0
mag dhokli snack,beef fry,0
mag dhokli snack,uttapam,0
mag dhokli snack,kaara kozhambu,0
gujarat mag dhokli,mag dhokli,1
gujarat mag dhokli,bhakri,0
gujarat mag dhokli,kaara kozhambu,0
gujarat mag dhokli,bhatura,0
gujarat mag dhokli,boondi,0
gujarat mag dhokli,pinaca,0
gujarat mag dhokli,bhindi masala,0
gujarat mag dhokli,konir dom,0
moong beans mag dhokli,mag dhokli,1
moong beans mag dhokli,bhakri,0
moong beans mag dhokli,khorisa,0
moong beans mag dhokli,khichu,0
moong beans mag dhokli,dhokla,0
moong beans mag dhokli,shukto,0
moong beans mag dhokli,chikki,0
moong beans mag dhokli,dal makhani,0
khichu snack,khichu,1
khichu snack,shukto,0
khichu snack,dudhi halwa,0
khichu snack,kadhi pakoda,0
khichu snack,konir dom,0
khichu snack,prawn malai curry,0
khichu snack,masala dosa,0
khichu snack,ledikeni,0
khichu,khichu,1
khichu,rajma chaval,0
khichu,ghooghra,0
khichu,pattor,0
khichu,amti,0
khichu,chicken varuval,0
khichu,shukto,0
khichu,paruppu sadam,0
rice flour khichu,khichu,1
rice flour khichu,bebinca,0
rice flour khichu,khakhra,0
rice flour khichu,sukhdi,0
rice flour khichu,aloo matar,0
rice flour khichu,dosa,0
rice flour khichu,kuzhakkattai,0
rice flour khichu,singori,0
teekha khichu,khichu,1
teekha khichu,kutchi dabeli,0
teekha khichu,masor tenga,0
teekha khichu,ghooghra,0
teekha khichu,patra,0
teekha khichu,kanji,0
teekha khichu,bebinca,0
teekha khichu,gulab jamun,0
gujarat khichu,khichu,1
gujarat khichu,amti,0
gujarat khichu,kabiraji,0
gujarat khichu,kofta,0
gujarat khichu,masala dosa,0
gujarat khichu,bajri no rotlo,0
gujarat khichu,shrikhand,0
gujarat khichu,singori,0
spicy khichu,khichu,1
spicy khichu,bisi bele bath,0
spicy khichu,dahi vada,0
spicy khichu,lilva kachori,0
spicy khichu,chicken varuval,0
spicy khichu,pinaca,0
spicy khichu,fara,0
spicy khichu,ras malai,0
thepla snack,thepla,1
thepla snack,gatta curry,0
thepla snack,attu,0
thepla snack,keerai poriyal,0
thepla snack,sev khamani,0
thepla snack,dahi vada,0
thepla snack,kootu,0
thepla snack,biryani,0
chickpea flour thepla,thepla,1
chickpea flour thepla,undhiyu,0
chickpea flour thepla,chicken varuval,0
chickpea flour thepla,sev tameta,0
chickpea flour thepla,bebinca,0
chickpea flour thepla,pattor,0
chickpea flour thepla,butter chicken,0
chickpea flour thepla,anarsa,0
gujarat thepla,thepla,1
gujarat thepla,misi roti,0
gujarat thepla,attu,0
gujarat thepla,keerai kootu,0
gujarat thepla,vegetable jalfrezi,0
gujarat thepla,galho,0
gujarat thepla,konir dom,0
gujarat thepla,panjeeri,0
spicy thepla,thepla,1
spicy thepla,dalithoy,0
spicy thepla,methi na gota,0
spicy thepla,keerai poriyal,0
spicy thepla,masor koni,0
spicy thepla,chole bhature,0
spicy thepla,handwo,0
spicy thepla,sattu ki roti,0
teekha thepla,thepla,1
teekha thepla,khandvi,0
teekha thepla,sattu ki roti,0
teekha thepla,chorafali,0
teekha thepla,koshambri,0
teekha thepla,kaara kozhambu,0
teekha thepla,aloo gobi,0
teekha thepla,keerai masiyal,0
thepla,thepla,1
thepla,chicken tikka,0
thepla,handwo,0
thepla,shukto,0
thepla,koldil chicken,0
thepla,kumol sawul,0
thepla,methi na gota,0
thepla,pani pitha,0
semolina farsi puri,farsi puri,1
semolina farsi puri,puri bhaji,0
semolina farsi puri,poha,0
semolina farsi puri,sandige,0
semolina farsi puri,patra,0
semolina farsi puri,fara,0
semolina farsi puri,theeyal,0
semolina farsi puri,khaman,0
farsi puri snack,farsi puri,1
farsi puri snack,pinaca,0
farsi puri snack,ghooghra,0
farsi puri snack,puttu,0
farsi puri snack,fara,0
farsi puri snack,dahi vada,0
farsi puri snack,surnoli,0
farsi puri snack,til pitha,0
farsi puri,farsi puri,1
farsi puri,namakpara,0
farsi puri,dosa,0
farsi puri,mahim halwa,0
farsi puri,keri no ras,0
farsi puri,pav bhaji,0
farsi puri,sabudana khichadi,0
farsi puri,lassi,0
gujarat farsi puri,farsi puri,1
gujarat farsi puri,keri no ras,0
gujarat farsi puri,patra,0
gujarat farsi puri,gud papdi,0
gujarat farsi puri,bajri no rotlo,0
gujarat farsi puri,pinaca,0
gujarat farsi puri,lilva kachori,0
gujarat farsi puri,vada,0
khaman snack,khaman,1
khaman snack,avial,0
khaman snack,tandoori fish tikka,0
khaman snack,shankarpali,0
khaman snack,dosa,0
khaman snack,misi roti,0
khaman snack,gatta curry,0
khaman snack,kuzhakkattai,0
khaman,khaman,1
khaman,aloo tikki,0
khaman,kombdi vade,0
khaman,biryani,0
khaman,kutchi dabeli,0
khaman,mushroom do pyaza,0
khaman,kansar,0
khaman,laapsi,0
teekha khaman,khaman,1
teekha khaman,surnoli,0
teekha khaman,beef fry,0
teekha khaman,keerai masiyal,0
teekha khaman,koshambri,0
teekha khaman,keerai kootu,0
teekha khaman,muthiya,0
teekha khaman,petha,0
yogurt khaman,khaman,1
yogurt khaman,anarsa,0
yogurt khaman,muthiya,0
yogurt khaman,ghooghra,0
yogurt khaman,dudhi halwa,0
yogurt khaman,lauki ke kofte,0
yogurt khaman,namakpara,0
yogurt khaman,butter chicken,0
spicy khaman,khaman,1
spicy khaman,anarsa,0
spicy khaman,churma ladoo,0
spicy khaman,khichu,0
spicy khaman,khorisa,0
spicy khaman,chicken varuval,0
spicy khaman,sutar feni,0
spicy khaman,pindi chana,0
gujarat khaman,khaman,1
gujarat khaman,tandoori chicken,0
gujarat khaman,kabiraji,0
gujarat khaman,keerai masiyal,0
gujarat khaman,avial,0
gujarat khaman,kos kootu,0
gujarat khaman,sabudana khichadi,0
gujarat khaman,lyangcha,0
gujarat turiya patra vatana sabji,turiya patra vatana sabji,1
gujarat turiya patra vatana sabji,khar,0
gujarat turiya patra vatana sabji,khorisa,0
gujarat turiya patra vatana sabji,basundi,0
gujarat turiya patra vatana sabji,paratha,0
gujarat turiya patra vatana sabji,luchi,0
